"","SC249358.PC04924.A01","SC249363.PC04924.F01","SC249383.PC04924.E02","SC249388.PC04924.A03","SC249397.PC04924.B04","SC249400.PC04924.E04","SC249409.PC04924.D05","SC249413.PC04924.H05","SC249427.PC04924.E07","SC249428.PC04924.F07","SC249434.PC04924.C08","SC249439.PC04924.H08","SC249443.PC04924.D09","SC249446.PC04924.F09","SC253848.PC04924.C11","SC253851.PC04924.E11","SC253185.PC04925.C06","SC253192.PC04925.B07","SC253195.PC04925.E07","SC253204.PC04925.A09","SC249439.PC07578.G07","SC249443.PC07578.E05","SC253195.PC07578.E07","SC304093.PC07578.A04","SC304926.PC07578.E06","SC304936.PC07578.B11","SC284724.PC04924.A12","SC284730.PC04925.A12","SC284725.PC04924.B12","SC284731.PC04925.B12","SC326764.PC07578.B12","SC284726.PC04924.C12","SC284732.PC04925.C12","SC326765.PC07578.C12","SC284727.PC04924.D12","SC284733.PC04925.D12","SC326766.PC07578.D12","SC249362.PC04924.E01","SC284728.PC04924.E12","SC284734.PC04925.E12","SC326767.PC07578.E12","SC284729.PC04924.F12","SC284735.PC04925.F12","SC326768.PC07578.F12","SC249368.PC04924.B02","SC249390.PC04924.C03","SC249391.PC04924.D03","SC249395.PC04924.H03","SC249404.PC04924.H04","SC249408.PC04924.C05","SC249412.PC04924.G05","SC249420.PC04924.G06","SC249425.PC04924.C07","SC249432.PC04924.A08","SC249437.PC04924.F08","SC249442.PC04924.C09","SC249451.PC04924.C10","SC253844.PC04924.G10","SC253854.PC04924.H11","SC249391.PC04925.H01","SC249408.PC04925.E02","SC249432.PC04925.B04","SC249437.PC04925.F04","SC253181.PC04925.G05","SC253189.PC04925.F06","SC253194.PC04925.D07","SC253196.PC04925.F07","SC261522.PC04925.F11","SC249362.PC07578.H08","SC249368.PC07578.C10","SC249408.PC07578.E02","SC249420.PC07578.H07","SC249437.PC07578.F04","SC249451.PC07578.F06","SC253181.PC07578.G05","SC253196.PC07578.F07","SC304092.PC07578.A03","SC304097.PC07578.A09","SC304924.PC07578.A.11.PC07578.A11","SC304924.PC07578.B.07.PC07578.B07","SC304927.PC07578.B02","SC304934.PC07578.C.05.PC07578.C05","SC304934.PC07578.D.02.PC07578.D02","SC304937.PC07578.D04"
"Paenibacillus",0.0520889713652414,0.0529552442774172,0.0576219784140576,0.0567377129636121,0.0652338229977981,0.0619708796733366,0.0525909657505787,0.0667891564323244,0.061255858836504,0.0499117793717157,0.0313120160997289,0.0284202711566322,0.021094941490044,0.0191809407877576,0.0373853059365427,0.0497325847184927,0.0576864995469647,0.0572824537601539,0.0538289149091414,0.0536785361779667,0.0265432953374252,0.0217468475559877,0.042184721517993,0.0753629532355731,0.0466965897820614,0.0578184602437729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parabacteroides",0.118946364597026,0.152808428517345,0.122177082573122,0.150494285914604,0.103766144138815,0.10741670312464,0.153684632278744,0.135939464268446,0.13276123518059,0.146954470484446,0.10095172876429,0.0858950979897505,0.0793554640174461,0.0525693417963655,0.108622348905034,0.131998846008744,0.133410517131447,0.131755654399011,0.118897884020708,0.109887884999873,0.0840755610934207,0.0720007408436357,0.102166010840766,0.104428394251113,0.107627851384686,0.103510357243863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pediococcus",0.0237892729194051,0.0181719129447179,0.0156826493460157,0.0159415971394517,0.0140737454402051,0.013362806726688,0.00852525672226509,0.00633401025045934,0.00489385166804522,0.00689463388439262,0.0601014618330212,0.0547142476160272,0.0816573782408529,0.0542648465350839,0.0110708697281135,0.0218444626913147,0.0152018524111547,0.0344330144773223,0.0289687641152149,0.0393288284868271,0.0565862137923608,0.0770168696269544,0.02478807658523,0.0115342525716787,0.0387114411413168,0.0381041725586497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pyramidobacter",0.00417536534446764,0.00789480973970212,0.00634117465800634,0.00467994110635911,0.00469946432679352,0.00399886404629779,0.00453344809164836,0.00867098604261354,0.00738213399503722,0.00803574853285259,0.0265254213600917,0.00665998745846518,0.00892971678615716,0.00313016259455699,0.0270564122154228,0.00696833181687046,0.00480720829558039,0.00504903055178691,0.00598485111705639,0.00566902032242553,0.00765302198224807,0.00980074393048417,0.00416348275689688,0.0107536295323557,0.012467258347532,0.0101606528202192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ralstonia",0.0280548467744014,0.0456421573606405,0.0322005173490322,0.0329962139802286,0.02512405928555,0.0247223437488007,0.0959814803822639,0.089973567997937,0.0940446650124069,0.0920179509800161,0.0767322581546804,0.0620589740447891,0.0625579041890563,0.0476654203982262,0.0278424660050102,0.0496512135401641,0.123158495251519,0.107386353878652,0.0871755672144818,0.0830612709741098,0.0668312643253803,0.0620688058526647,0.0707649239075321,0.023856423725104,0.0451071891768176,0.0453607962971905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Subdoligranulum",0.00449753859635558,0.00563255431721438,0.0078007800780078,0.0057403771997476,0.00998225377107365,0.00910298034339573,0.0099350032646762,0.00975083002933308,0.00967052660601048,0.00910014959150013,0.00983872320205719,0.0168517864479346,0.0247437962342679,0.0606382053734458,0.00314421515834943,0.00475651524230118,0.00967314339407363,0.00996067251713064,0.00958097355894514,0.0106294131045479,0.01904410294276,0.0244401228565696,0.00760567604819071,0.0074341577296272,0.0071968059405437,0.00684964579122721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bacillus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000122015115519605,0.000135618045337113,0.000118629993051672,0.000170998632010944,0.000114620570094061,9.85249408850355e-05,0.000125895035014557,0.000116801204350196,0.000185144936285993,0.000198873052701359,0.00012830555630588,0.184114320531617,0.202023044698352,0.200886118658214,0.200907614271059,0.197707688999884,0.196257137347296,0.195698774569703,0.108642825520193,0.0889719587024356,0.0717192085411303,0.0562189054726368,0.0559662845101611,0.0738166545880011,0.0666326378697973,0.0806278234843641,0.0766918413991851,0.166997884479774,0.222072501190804,0.237253979982535,0.208817968468369,0.0980784487176787,0.138266674114624,0.0662250945843113,0.0648233011557735,0.205224452275165,0.178780661823078,0.117902923593968,0.147251465089762,0.119677187049909,0.165620881058904,0.13251913270153,0.203859134380286,0.116763306571514,0.0686637804520106,0.082448343917404,0.177976081082001,0.248886614740273,0.121440572093224,0.175915372294856,0.117013336794626,0.129787007616644,0.177968500783683,0.195222523120944,0.217685569072814,0.220652546889488,0.225187865542907,0.234990235516015
"Clostridium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207002232158878,0.199873875217836,0.0232768993509245,0.0241378068975448,0.0248869912816729,0.163305089516946,0.17204343378708,0.16672074129831,0.0611219783138931,0.0916436489522336,0.0730666378541909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deinococcus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0170534067337989,0.0161521091996501,0.000152524276780721,0.00013499892000864,0.000121784355724939,0.00766383290170026,0.00741993862617043,0.0067225582059335,2.41493395155642e-05,1.47313372371377e-05,4.05175440965938e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhodobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00440689887817867,0.00442792918025673,0.0655600183029132,0.0639444884440925,0.0629266929816392,0.00342726044364373,0.00300574396097254,0.00315363251745529,0.0104888631295934,0.0106507568224506,0.0111490775505794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Staphylococcus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0883604757154033,0.0853851213442461,0.547113054383378,0.54359565123479,0.549727417956745,0.11178358292985,0.1063813045873,0.10874841020583,0.202661257214615,0.191168563326336,0.20127090029983,0.0552752337249376,0.224078734712585,0.222506348445297,0.233407899236293,0.218836313117113,0.218098887370354,0.223705617428342,0.0403561414727729,0.0846369709534879,0.0715661739553139,0.0637549955142321,0.0588413871923997,0.0384363512534162,0.0433654480103788,0.0350094496708423,0.0404203517837623,0.200040295623346,0.208635212715285,0.15945959562034,0.164838479477955,0.0581520251058363,0.10224416266339,0.0775001875609573,0.0401128396795734,0.182367473571319,0.229768974907801,0.0602935490586801,0.0726048102675612,0.142095622769115,0.0959771288544007,0.126393628259399,0.0692864529472596,0.0630686886708296,0.0445589961843264,0.0366459460548045,0.240455235411434,0.151685712661322,0.0665431726475107,0.100301709688233,0.102897751241198,0.102908311415844,0.0910660157841316,0.074078994430535,0.087985152771511,0.0903694942725102,0.0895664090139634,0.105581612725543
"Streptococcus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0856402563752898,0.118896340347047,NA,NA,NA,0.0945346807791915,0.0980092847588323,0.0943169725127832,0.158001078670498,0.154052959157367,0.160969449771751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acinetobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769690913185452,0.0787866866000472,0.0759078049160329,0.00237468505236382,0.00252642433616912,0.00227573539342535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actinomyces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128926922643846,0.0131245574002675,0.0146325953227607,4.02488991926071e-05,5.89253489485508e-05,5.40233921287918e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Helicobacter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313238937056638,0.0311983633645448,0.0312637890310691,0.000933774461268484,0.000920708577321106,0.000931903514221658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Neisseria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0260387343767594,0.0277991974191518,0.0309977418433826,0.00068423128627432,0.00076602953633116,0.000837362577996272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
