,Abundance,Genus,SampleID
95,0.014235409,Lachnospira,MagAttract PowerMag Microbiome_01
96,0.000137359,Lactobacillus,MagAttract PowerMag Microbiome_01
97,0.000462026,Marvinbryantia,MagAttract PowerMag Microbiome_01
98,9.99E-05,Odoribacter,MagAttract PowerMag Microbiome_01
99,0.002322619,Oscillibacter,MagAttract PowerMag Microbiome_01
100,0.082215729,other,MagAttract PowerMag Microbiome_01
101,0.000112385,Papillibacter,MagAttract PowerMag Microbiome_01
102,0.005132239,Parabacteroides,MagAttract PowerMag Microbiome_01
103,0.003384031,Phascolarctobacterium,MagAttract PowerMag Microbiome_01
104,0.050810419,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_01
105,0.012886791,Roseburia,MagAttract PowerMag Microbiome_01
106,0.302914513,Ruminococcus,MagAttract PowerMag Microbiome_01
107,0.002559876,Streptococcus,MagAttract PowerMag Microbiome_01
108,0.035813291,Subdoligranulum,MagAttract PowerMag Microbiome_01
109,0.049311955,uncultured,MagAttract PowerMag Microbiome_01
110,6.24E-05,Veillonella,MagAttract PowerMag Microbiome_01
111,0.023137512,Akkermansia,MagAttract PowerMag Microbiome_09
112,0.014604529,Alistipes,MagAttract PowerMag Microbiome_09
113,0.00269586,Anaerosporobacter,MagAttract PowerMag Microbiome_09
114,0.004758779,Anaerostipes,MagAttract PowerMag Microbiome_09
115,0.000175817,Anaerotruncus,MagAttract PowerMag Microbiome_09
116,0.029302827,Bacteroides,MagAttract PowerMag Microbiome_09
117,0.001265882,Bilophila,MagAttract PowerMag Microbiome_09
118,0.037085658,Blautia,MagAttract PowerMag Microbiome_09
119,0.00062122,Christensenella,MagAttract PowerMag Microbiome_09
120,0.00093769,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_09
121,0.063047963,Coprococcus,MagAttract PowerMag Microbiome_09
122,0.003539782,Dialister,MagAttract PowerMag Microbiome_09
123,0.008837733,Dorea,MagAttract PowerMag Microbiome_09
124,0.002813071,Escherichia-Shigella,MagAttract PowerMag Microbiome_09
125,0.178852736,Faecalibacterium,MagAttract PowerMag Microbiome_09
126,0.000386797,Holdemania,MagAttract PowerMag Microbiome_09
127,0.035960429,Incertae Sedis,MagAttract PowerMag Microbiome_09
128,0.001148671,Intestinimonas,MagAttract PowerMag Microbiome_09
129,0.01160392,Lachnospira,MagAttract PowerMag Microbiome_09
130,0.001301046,Marvinbryantia,MagAttract PowerMag Microbiome_09
131,0.001676122,Oscillibacter,MagAttract PowerMag Microbiome_09
132,0.116672137,other,MagAttract PowerMag Microbiome_09
133,0.003387407,Parabacteroides,MagAttract PowerMag Microbiome_09
134,0.002859956,Phascolarctobacterium,MagAttract PowerMag Microbiome_09
135,0.073936893,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_09
136,0.014241174,Roseburia,MagAttract PowerMag Microbiome_09
137,0.274989451,Ruminococcus,MagAttract PowerMag Microbiome_09
138,0.002133246,Streptococcus,MagAttract PowerMag Microbiome_09
139,0.037331802,Subdoligranulum,MagAttract PowerMag Microbiome_09
140,0.050693891,uncultured,MagAttract PowerMag Microbiome_09
141,0.028303689,Akkermansia,MagAttract PowerMag Microbiome_09
142,0.018539534,Alistipes,MagAttract PowerMag Microbiome_09
143,0.00243823,Anaerosporobacter,MagAttract PowerMag Microbiome_09
144,0.004191058,Anaerostipes,MagAttract PowerMag Microbiome_09
145,4.49E-05,Anaerotruncus,MagAttract PowerMag Microbiome_09
146,0.030292475,Bacteroides,MagAttract PowerMag Microbiome_09
147,0.001617996,Bilophila,MagAttract PowerMag Microbiome_09
148,0.041674626,Blautia,MagAttract PowerMag Microbiome_09
149,0.000528096,Christensenella,MagAttract PowerMag Microbiome_09
150,0.001056192,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_09
151,0.001235969,Collinsella,MagAttract PowerMag Microbiome_09
152,0.060202924,Coprococcus,MagAttract PowerMag Microbiome_09
153,0.004191058,Dialister,MagAttract PowerMag Microbiome_09
154,0.007146148,Dorea,MagAttract PowerMag Microbiome_09
155,0.00275284,Escherichia-Shigella,MagAttract PowerMag Microbiome_09
156,0.149630895,Faecalibacterium,MagAttract PowerMag Microbiome_09
157,0.000168541,Flavonifractor,MagAttract PowerMag Microbiome_09
158,6.74E-05,Gordonibacter,MagAttract PowerMag Microbiome_09
159,0.00057304,Holdemania,MagAttract PowerMag Microbiome_09
160,0.037416151,Incertae Sedis,MagAttract PowerMag Microbiome_09
161,0.001797773,Intestinimonas,MagAttract PowerMag Microbiome_09
162,0.012663064,Lachnospira,MagAttract PowerMag Microbiome_09
163,6.74E-05,Lactobacillus,MagAttract PowerMag Microbiome_09
164,0.001528107,Marvinbryantia,MagAttract PowerMag Microbiome_09
165,4.49E-05,Odoribacter,MagAttract PowerMag Microbiome_09
166,0.001460691,Oscillibacter,MagAttract PowerMag Microbiome_09
167,0.120844054,other,MagAttract PowerMag Microbiome_09
168,0.000101125,Papillibacter,MagAttract PowerMag Microbiome_09
169,0.00389892,Parabacteroides,MagAttract PowerMag Microbiome_09
170,0.003427005,Phascolarctobacterium,MagAttract PowerMag Microbiome_09
171,0.090225733,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_09
172,0.014719267,Roseburia,MagAttract PowerMag Microbiome_09
173,0.266587265,Ruminococcus,MagAttract PowerMag Microbiome_09
174,0.000112361,Staphylococcus,MagAttract PowerMag Microbiome_09
175,0.003157339,Streptococcus,MagAttract PowerMag Microbiome_09
176,0.037708289,Subdoligranulum,MagAttract PowerMag Microbiome_09
177,0.049539882,uncultured,MagAttract PowerMag Microbiome_09
178,4.49E-05,Weissella,MagAttract PowerMag Microbiome_09
179,0.025944604,Akkermansia,MagAttract PowerMag Microbiome_09
180,0.018793586,Alistipes,MagAttract PowerMag Microbiome_09
181,0.002265474,Anaerosporobacter,MagAttract PowerMag Microbiome_09
182,0.004245302,Anaerostipes,MagAttract PowerMag Microbiome_09
183,0.000265947,Anaerotruncus,MagAttract PowerMag Microbiome_09
184,0.03420866,Bacteroides,MagAttract PowerMag Microbiome_09
185,0.001349435,Bilophila,MagAttract PowerMag Microbiome_09
186,0.04207872,Blautia,MagAttract PowerMag Microbiome_09
187,0.000453095,Christensenella,MagAttract PowerMag Microbiome_09
188,0.001132737,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_09
189,0.000600843,Collinsella,MagAttract PowerMag Microbiome_09
190,0.064634963,Coprococcus,MagAttract PowerMag Microbiome_09
191,0.004984043,Dialister,MagAttract PowerMag Microbiome_09
192,0.006904771,Dorea,MagAttract PowerMag Microbiome_09
193,0.002994366,Escherichia-Shigella,MagAttract PowerMag Microbiome_09
194,0.149737993,Faecalibacterium,MagAttract PowerMag Microbiome_09
195,0.000216698,Flavonifractor,MagAttract PowerMag Microbiome_09
196,0.000108349,Gordonibacter,MagAttract PowerMag Microbiome_09
197,0.000512194,Holdemania,MagAttract PowerMag Microbiome_09
198,0.036208187,Incertae Sedis,MagAttract PowerMag Microbiome_09
199,0.001575982,Intestinimonas,MagAttract PowerMag Microbiome_09
200,0.012135062,Lachnospira,MagAttract PowerMag Microbiome_09
201,0.000187148,Lactobacillus,MagAttract PowerMag Microbiome_09
202,0.001812379,Marvinbryantia,MagAttract PowerMag Microbiome_09
203,0.001930578,Oscillibacter,MagAttract PowerMag Microbiome_09
204,0.116061227,other,MagAttract PowerMag Microbiome_09
205,8.86E-05,Papillibacter,MagAttract PowerMag Microbiome_09
206,0.004452149,Parabacteroides,MagAttract PowerMag Microbiome_09
207,0.003585359,Phascolarctobacterium,MagAttract PowerMag Microbiome_09
208,0.075903235,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_09
209,0.016469012,Roseburia,MagAttract PowerMag Microbiome_09
210,0.277500886,Ruminococcus,MagAttract PowerMag Microbiome_09
211,0.002945116,Streptococcus,MagAttract PowerMag Microbiome_09
212,0.036917379,Subdoligranulum,MagAttract PowerMag Microbiome_09
213,0.050795871,uncultured,MagAttract PowerMag Microbiome_09
214,0.000105937,Actinomyces,MagAttract PowerMag Microbiome_09
215,0.029826167,Akkermansia,MagAttract PowerMag Microbiome_09
216,0.018924255,Alistipes,MagAttract PowerMag Microbiome_09
217,0.00217653,Anaerosporobacter,MagAttract PowerMag Microbiome_09
218,0.004584196,Anaerostipes,MagAttract PowerMag Microbiome_09
219,0.000279289,Anaerotruncus,MagAttract PowerMag Microbiome_09
220,0.034497039,Bacteroides,MagAttract PowerMag Microbiome_09
221,0.001290509,Bilophila,MagAttract PowerMag Microbiome_09
222,0.030827756,Blautia,MagAttract PowerMag Microbiome_09
223,0.000548948,Christensenella,MagAttract PowerMag Microbiome_09
224,0.001348293,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_09
225,0.001425338,Collinsella,MagAttract PowerMag Microbiome_09
226,0.056204555,Coprococcus,MagAttract PowerMag Microbiome_09
227,0.004227862,Dialister,MagAttract PowerMag Microbiome_09
228,0.006394761,Dorea,MagAttract PowerMag Microbiome_09
229,0.00334184,Escherichia-Shigella,MagAttract PowerMag Microbiome_09
230,0.182549237,Faecalibacterium,MagAttract PowerMag Microbiome_09
231,0.000154091,Flavonifractor,MagAttract PowerMag Microbiome_09
232,0.000115568,Gordonibacter,MagAttract PowerMag Microbiome_09
233,0.000616362,Holdemania,MagAttract PowerMag Microbiome_09
234,0.034169596,Incertae Sedis,MagAttract PowerMag Microbiome_09
235,0.002783262,Intestinimonas,MagAttract PowerMag Microbiome_09
236,0.009736601,Lachnospira,MagAttract PowerMag Microbiome_09
237,0.000182983,Lactobacillus,MagAttract PowerMag Microbiome_09
238,0.000972697,Marvinbryantia,MagAttract PowerMag Microbiome_09
239,9.63E-05,Odoribacter,MagAttract PowerMag Microbiome_09
240,0.002022439,Oscillibacter,MagAttract PowerMag Microbiome_09
241,0.10644773,other,MagAttract PowerMag Microbiome_09
242,0.000115568,Papillibacter,MagAttract PowerMag Microbiome_09
243,0.004266384,Parabacteroides,MagAttract PowerMag Microbiome_09
244,0.003033659,Phascolarctobacterium,MagAttract PowerMag Microbiome_09
245,0.078634372,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_09
246,0.012529494,Roseburia,MagAttract PowerMag Microbiome_09
247,0.265787066,Ruminococcus,MagAttract PowerMag Microbiome_09
248,0.002918091,Streptococcus,MagAttract PowerMag Microbiome_09
249,0.043829152,Subdoligranulum,MagAttract PowerMag Microbiome_09
250,0.053036067,uncultured,MagAttract PowerMag Microbiome_09
251,0.027230472,Akkermansia,MagAttract PowerMag Microbiome_09
252,0.020073218,Alistipes,MagAttract PowerMag Microbiome_09
253,0.002282917,Anaerosporobacter,MagAttract PowerMag Microbiome_09
254,0.004812636,Anaerostipes,MagAttract PowerMag Microbiome_09
255,8.23E-05,Anaerotruncus,MagAttract PowerMag Microbiome_09
256,0.038593641,Bacteroides,MagAttract PowerMag Microbiome_09
257,5.14E-05,Bifidobacterium,MagAttract PowerMag Microbiome_09
258,0.001408827,Bilophila,MagAttract PowerMag Microbiome_09
259,0.029945292,Blautia,MagAttract PowerMag Microbiome_09
260,0.000329069,Christensenella,MagAttract PowerMag Microbiome_09
261,0.001460244,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_09
262,0.057648801,Coprococcus,MagAttract PowerMag Microbiome_09
263,0.004164781,Dialister,MagAttract PowerMag Microbiome_09
264,0.006303731,Dorea,MagAttract PowerMag Microbiome_09
265,0.003187857,Escherichia-Shigella,MagAttract PowerMag Microbiome_09
266,0.178941631,Faecalibacterium,MagAttract PowerMag Microbiome_09
267,0.000174818,Flavonifractor,MagAttract PowerMag Microbiome_09
268,0.000215952,Gordonibacter,MagAttract PowerMag Microbiome_09
269,0.000411336,Holdemania,MagAttract PowerMag Microbiome_09
270,0.034264325,Incertae Sedis,MagAttract PowerMag Microbiome_09
271,0.00171733,Intestinimonas,MagAttract PowerMag Microbiome_09
272,0.00980009,Lachnospira,MagAttract PowerMag Microbiome_09
273,0.000195385,Lactobacillus,MagAttract PowerMag Microbiome_09
274,0.000822673,Marvinbryantia,MagAttract PowerMag Microbiome_09
275,0.000123401,Odoribacter,MagAttract PowerMag Microbiome_09
276,0.002303484,Oscillibacter,MagAttract PowerMag Microbiome_09
277,0.101414997,other,MagAttract PowerMag Microbiome_09
278,0.004894904,Parabacteroides,MagAttract PowerMag Microbiome_09
279,0.002611986,Phascolarctobacterium,MagAttract PowerMag Microbiome_09
280,0.081228662,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_09
281,0.01284398,Roseburia,MagAttract PowerMag Microbiome_09
282,0.270248036,Ruminococcus,MagAttract PowerMag Microbiome_09
283,0.002735387,Streptococcus,MagAttract PowerMag Microbiome_09
284,0.042295669,Subdoligranulum,MagAttract PowerMag Microbiome_09
285,0.055180782,uncultured,MagAttract PowerMag Microbiome_09
286,0.080340412,Akkermansia,MagAttract PowerMag Microbiome_21
287,0.034096993,Alistipes,MagAttract PowerMag Microbiome_21
288,0.001394218,Anaerosporobacter,MagAttract PowerMag Microbiome_21
289,0.001416525,Anaerostipes,MagAttract PowerMag Microbiome_21
290,0.000646917,Anaerotruncus,MagAttract PowerMag Microbiome_21
291,0.066487463,Bacteroides,MagAttract PowerMag Microbiome_21
292,0.003011511,Bilophila,MagAttract PowerMag Microbiome_21
293,0.006636477,Blautia,MagAttract PowerMag Microbiome_21
294,0.000479611,Christensenella,MagAttract PowerMag Microbiome_21
295,0.000646917,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_21
296,0.068227447,Coprococcus,MagAttract PowerMag Microbiome_21
297,0.004695726,Dialister,MagAttract PowerMag Microbiome_21
298,0.002576515,Dorea,MagAttract PowerMag Microbiome_21
299,0.018559829,Escherichia-Shigella,MagAttract PowerMag Microbiome_21
300,0.231205943,Faecalibacterium,MagAttract PowerMag Microbiome_21
301,0.00026769,Flavonifractor,MagAttract PowerMag Microbiome_21
302,8.92E-05,Gordonibacter,MagAttract PowerMag Microbiome_21
303,0.000289997,Holdemania,MagAttract PowerMag Microbiome_21
304,0.022218256,Incertae Sedis,MagAttract PowerMag Microbiome_21
305,0.001159989,Intestinimonas,MagAttract PowerMag Microbiome_21
306,0.009190684,Lachnospira,MagAttract PowerMag Microbiome_21
307,0.000211921,Marvinbryantia,MagAttract PowerMag Microbiome_21
308,0.003558044,Oscillibacter,MagAttract PowerMag Microbiome_21
309,0.06132328,other,MagAttract PowerMag Microbiome_21
310,0.00017846,Papillibacter,MagAttract PowerMag Microbiome_21
311,0.007249933,Parabacteroides,MagAttract PowerMag Microbiome_21
312,0.004941108,Phascolarctobacterium,MagAttract PowerMag Microbiome_21
313,6.69E-05,Prevotella,MagAttract PowerMag Microbiome_21
314,0.026512448,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_21
315,0.008588382,Roseburia,MagAttract PowerMag Microbiome_21
316,0.241623539,Ruminococcus,MagAttract PowerMag Microbiome_21
317,0.000747301,Streptococcus,MagAttract PowerMag Microbiome_21
318,0.024895155,Subdoligranulum,MagAttract PowerMag Microbiome_21
319,0.066465156,uncultured,MagAttract PowerMag Microbiome_21
320,0.103645588,Akkermansia,MagAttract PowerMag Microbiome_21
321,0.028407709,Alistipes,MagAttract PowerMag Microbiome_21
322,0.001402149,Anaerosporobacter,MagAttract PowerMag Microbiome_21
323,0.001304891,Anaerostipes,MagAttract PowerMag Microbiome_21
324,0.000502504,Anaerotruncus,MagAttract PowerMag Microbiome_21
325,0.000113469,Bacillus,MagAttract PowerMag Microbiome_21
326,0.065965862,Bacteroides,MagAttract PowerMag Microbiome_21
327,1.62E-05,Bifidobacterium,MagAttract PowerMag Microbiome_21
328,0.002885348,Bilophila,MagAttract PowerMag Microbiome_21
329,0.008275113,Blautia,MagAttract PowerMag Microbiome_21
330,0.00046198,Christensenella,MagAttract PowerMag Microbiome_21
331,0.000664603,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_21
332,0.000421455,Collinsella,MagAttract PowerMag Microbiome_21
333,0.069929163,Coprococcus,MagAttract PowerMag Microbiome_21
334,0.006483928,Dialister,MagAttract PowerMag Microbiome_21
335,0.002828614,Dorea,MagAttract PowerMag Microbiome_21
336,0.016201715,Escherichia-Shigella,MagAttract PowerMag Microbiome_21
337,0.199153847,Faecalibacterium,MagAttract PowerMag Microbiome_21
338,0.000624078,Flavonifractor,MagAttract PowerMag Microbiome_21
339,5.67E-05,Gordonibacter,MagAttract PowerMag Microbiome_21
340,0.000470085,Holdemania,MagAttract PowerMag Microbiome_21
341,0.023682547,Incertae Sedis,MagAttract PowerMag Microbiome_21
342,0.001645297,Intestinimonas,MagAttract PowerMag Microbiome_21
343,0.009182863,Lachnospira,MagAttract PowerMag Microbiome_21
344,8.10E-05,Lactobacillus,MagAttract PowerMag Microbiome_21
345,0.000437665,Marvinbryantia,MagAttract PowerMag Microbiome_21
346,0.000170203,Odoribacter,MagAttract PowerMag Microbiome_21
347,0.003906567,Oscillibacter,MagAttract PowerMag Microbiome_21
348,4.05E-05,Oscillospira,MagAttract PowerMag Microbiome_21
349,0.067748942,other,MagAttract PowerMag Microbiome_21
350,0.000145888,Papillibacter,MagAttract PowerMag Microbiome_21
351,0.007586196,Parabacteroides,MagAttract PowerMag Microbiome_21
352,0.006127312,Phascolarctobacterium,MagAttract PowerMag Microbiome_21
353,2.43E-05,Prevotella,MagAttract PowerMag Microbiome_21
354,0.03062035,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_21
355,0.009182863,Roseburia,MagAttract PowerMag Microbiome_21
356,0.241477687,Ruminococcus,MagAttract PowerMag Microbiome_21
357,0.001110373,Streptococcus,MagAttract PowerMag Microbiome_21
358,0.021088976,Subdoligranulum,MagAttract PowerMag Microbiome_21
359,0.065925338,uncultured,MagAttract PowerMag Microbiome_21
360,0.089760626,Akkermansia,MagAttract PowerMag Microbiome_21
361,0.026253883,Alistipes,MagAttract PowerMag Microbiome_21
362,0.001310898,Anaerosporobacter,MagAttract PowerMag Microbiome_21
363,0.001526389,Anaerostipes,MagAttract PowerMag Microbiome_21
364,0.000763194,Anaerotruncus,MagAttract PowerMag Microbiome_21
365,0.061208181,Bacteroides,MagAttract PowerMag Microbiome_21
366,0.002549967,Bilophila,MagAttract PowerMag Microbiome_21
367,0.007425431,Blautia,MagAttract PowerMag Microbiome_21
368,0.000493832,Christensenella,MagAttract PowerMag Microbiome_21
369,0.000529747,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_21
370,0.066622371,Coprococcus,MagAttract PowerMag Microbiome_21
371,0.005952915,Dialister,MagAttract PowerMag Microbiome_21
372,0.002002263,Dorea,MagAttract PowerMag Microbiome_21
373,8.08E-05,Enterococcus,MagAttract PowerMag Microbiome_21
374,0.014572521,Escherichia-Shigella,MagAttract PowerMag Microbiome_21
375,0.243593657,Faecalibacterium,MagAttract PowerMag Microbiome_21
376,2.69E-05,Finegoldia,MagAttract PowerMag Microbiome_21
377,0.000601577,Flavonifractor,MagAttract PowerMag Microbiome_21
378,5.39E-05,Gordonibacter,MagAttract PowerMag Microbiome_21
379,0.00043098,Holdemania,MagAttract PowerMag Microbiome_21
380,0.023452511,Incertae Sedis,MagAttract PowerMag Microbiome_21
381,0.001625155,Intestinimonas,MagAttract PowerMag Microbiome_21
382,0.011052849,Lachnospira,MagAttract PowerMag Microbiome_21
383,9.88E-05,Lactobacillus,MagAttract PowerMag Microbiome_21
384,0.000323235,Marvinbryantia,MagAttract PowerMag Microbiome_21
385,0.000116724,Odoribacter,MagAttract PowerMag Microbiome_21
386,0.003501715,Oscillibacter,MagAttract PowerMag Microbiome_21
387,0.065338409,other,MagAttract PowerMag Microbiome_21
388,0.000179575,Papillibacter,MagAttract PowerMag Microbiome_21
389,0.006796918,Parabacteroides,MagAttract PowerMag Microbiome_21
390,0.005243594,Phascolarctobacterium,MagAttract PowerMag Microbiome_21
391,0.030024961,Pseudobutyrivibrio,MagAttract PowerMag Microbiome_21
392,0.009697057,Roseburia,MagAttract PowerMag Microbiome_21
393,0.227853898,Ruminococcus,MagAttract PowerMag Microbiome_21
394,0.001059493,Streptococcus,MagAttract PowerMag Microbiome_21
395,0.022644423,Subdoligranulum,MagAttract PowerMag Microbiome_21
396,0.065122919,uncultured,MagAttract PowerMag Microbiome_21
397,8.98E-05,Veillonella,MagAttract PowerMag Microbiome_21
398,1.80E-05,Weissella,MagAttract PowerMag Microbiome_21
399,0.076023648,Akkermansia,MagAttract PowerMag Microbiome_21
400,0.026862273,Alistipes,MagAttract PowerMag Microbiome_21
401,3.50E-05,Alloprevotella,MagAttract PowerMag Microbiome_21
402,0.00104226,Anaerosporobacter,MagAttract PowerMag Microbiome_21
403,0.001777972,Anaerostipes,MagAttract PowerMag Microbiome_21
404,0.000472958,Anaerotruncus,MagAttract PowerMag Microbiome_21
405,0.066100285,Bacteroides,MagAttract PowerMag Microbiome_21
406,0.002750164,Bilophila,MagAttract PowerMag Microbiome_21
407,0.00647252,Blautia,MagAttract PowerMag Microbiome_21
408,0.000507992,Christensenella,MagAttract PowerMag Microbiome_21
409,0.00069192,Clostridium sensu stricto 1,MagAttract PowerMag Microbiome_21
410,0.000420407,Collinsella,MagAttract PowerMag Microbiome_21
411,0.069586162,Coprococcus,MagAttract PowerMag Microbiome_21
412,0.00693672,Dialister,MagAttract PowerMag Microbiome_21
413,0.002154587,Dorea,MagAttract PowerMag Microbiome_21
414,0.013899715,Escherichia-Shigella,MagAttract PowerMag Microbiome_21
